shared.name;FeatureID;row.ID;FTIC Pn_delicatissima;FMEAN Pn_delicatissima;FMEDIAN Pn_delicatissima;FTIC System_Blank;FMEAN System_Blank;FMEDIAN System_Blank;FTIC 100;FMEAN 100;FMEDIAN 100;FTIC filtered;FMEAN filtered;FMEDIAN filtered;FTIC Blank;FMEAN Blank;FMEDIAN Blank;FTIC unfiltered;FMEAN unfiltered;FMEDIAN unfiltered;FTIC 0;FMEAN 0;FMEDIAN 0;FTIC Sample;FMEAN Sample;FMEDIAN Sample;FTIC 50;FMEAN 50;FMEDIAN 50;FTIC Procedure_Blank;FMEAN Procedure_Blank;FMEDIAN Procedure_Blank;FTIC Pn_multiseries;FMEAN Pn_multiseries;FMEDIAN Pn_multiseries;FTIC Pn_Subpacifica;FMEAN Pn_Subpacifica;FMEDIAN Pn_Subpacifica;FTIC Media;FMEAN Media;FMEDIAN Media;Blank_1;Blank_3;Media_Blank;blank_out;Pn_chubby14_100ml;Pn_chubby14_50ml;Pn_chubby14_unfil;Pn_delicatessima6_100ml;Pn_delicatessima6_50ml;Pn_delicatessima6_unfil;Pn_multiseries_100ml;Pn_multiseries_50ml;Pn_multiseries_unfil;Pn_skinny13_100ml;Pn_skinny13_50ml;Pn_skinny13_unfil;Pn_subpacifica5_100ml;Pn_subpacifica5_50ml;Pn_subpacifica5_unfil
277;2345;X233.155.605.1..ID..2345.;615649887;102608314.5;95803985.72;33739034.99;11246345;9768776.608;321437253.1;53572875.52;34114054.73;611231945.3;61123194.53;55812875.67;33739034.99;11246345;9768776.608;410257300.1;68376216.68;56896129.14;33739034.99;11246345;9768776.608;1016416825;67761121.69;58959102.54;700051992.3;70005199.23;56896129.14;5072420;5072420;5072420;168846259;56282086.32;58959102.54;231920679.4;38653446.57;45386246.07;5072420;5072420;5072420;7995592.777;9768776.608;5072420;15974665.61;6043910;49441551.86;54833155.74;136349755.1;71106260.24;161992947.4;62184199.47;47702956.95;58959102.54;106322568.6;85285402.88;54592952.86;5464400;41330940.27;74806721.54
278;1502;X233.155.428.2..ID..1502.;365607068.6;60934511.43;63976121.72;26163771.15;8721257.05;9479111.611;186745778;31124296.33;3936940;343108414.5;34310841.45;33096150.53;26163771.15;8721257.05;9479111.611;258080944.8;43013490.79;34308074.67;26163771.15;8721257.05;9479111.611;597036359.2;39802423.95;36174495.69;414443581.3;41444358.13;36344017.29;4153000;4153000;4153000;79276882.93;26425627.64;36513538.89;152152407.7;25358734.62;27361216.07;4153000;4153000;4153000;6017339.882;9479111.611;4153000;10667319.66;3720880;36174495.69;24704626.76;100492781.1;1466470;106709548.8;3133220;36513538.89;39630124.04;71608916.88;56343326.56;28986025.31;3636980;30017805.37;53897619.9
279;4308;X233.158.130.1..ID..4308.;35364420.07;5894070.011;4016324.46;0;0;0;7225194.798;1204199.133;473535.4431;12033709.81;1203370.981;473535.4431;0;0;0;38405769.94;6400961.657;4734433.558;0;0;0;50405667.83;3360377.855;1269452.33;43214284.96;4321428.496;2873565.573;33811.92773;33811.92773;33811.92773;7143635.911;2381211.97;1269452.33;7897611.85;1316268.642;287093.8127;33811.92773;33811.92773;33811.92773;0;0;33811.92773;0;362167.9712;34628.62793;2477322.226;584902.915;321099.5566;21238368.67;1269452.33;1077877.828;4796305.753;4762840;3269808.921;5187400;212019.6543;138912.0088;4672561.362
280;6694;X233.166.403.1..ID..6694.;0;0;0;0;0;0;1083745.431;180624.2384;0;3404308;340430.8;0;0;0;0;1679581.899;279930.3166;0;0;0;0;5076392.469;338426.1646;0;4000144.469;400014.4469;0;7497.430664;7497.430664;7497.430664;5076392.469;1692130.823;1672084.469;0;0;0;7497.430664;7497.430664;7497.430664;0;0;7497.430664;0;0;0;0;0;0;0;1076248;2328060;1672084.469;0;0;0;0;0;0
281;356;X233.175.378.1..ID..356.;489151596;81525266;91073352;85538.70166;28512.90055;35009.4834;687277998.1;114546333;120570448;1064786018;106478601.8;95005800;85538.70166;28512.90055;35009.4834;297391080.6;49565180.1;58778500;85538.70166;28512.90055;35009.4834;1355938618;90395907.84;89729104;674899100;67489910;68522100;6238480.581;6238480.581;6238480.581;225732004;75244001.33;69916200;641055017.5;106842502.9;85905648;6238480.581;6238480.581;6238480.581;14872.46606;35009.4834;6238480.581;35656.7522;178866621.5;77159696;57577100;145304992;89729104;92417600;95835904;69916200;59979900;95360000;52289900;14050000;165672000;94651600;67128000
282;830;X234.178.378.1..ID..830.;63858601.68;10643100.28;10526650;0;0;0;80114388.35;13352398.06;13256800;123391255.4;12339125.54;10599735.36;0;0;0;36510750.63;6085125.104;6703556.978;0;0;0;159316982.4;10621132.16;10494400;79787617.68;7978761.768;7443575;585023.6602;585023.6602;585023.6602;25784650;8594883.333;7921370;69673730.69;11612288.45;9658700.357;585023.6602;585023.6602;585023.6602;0;0;585023.6602;0;15616100;8676830;6849130;21123748.67;10494400;13500174.83;10897500;7921370;6965780;10558900;6128720;2052658.178;21333116.02;10640570.71;6557983.955
283;3041;X235.119.52.1..ID..3041.;12426935.31;2071155.885;1144916.501;26036.92236;8678.974121;5646.006348;8761632.956;1460272.159;1164402.27;15365864.98;1536586.498;1228989.006;26036.92236;8678.974121;5646.006348;11725679.77;1954279.962;1253365.975;26036.92236;8678.974121;5646.006348;25787498.23;1719166.549;1202685.422;18329911.8;1832991.18;1317952.711;1304046.527;1304046.527;1304046.527;3684281.453;1228093.818;1202685.422;9676281.464;1612713.577;1409718.787;1304046.527;1304046.527;1304046.527;20390.91602;5646.006348;1304046.527;0;2390568.607;3972874.298;2146826.241;823242.0605;856613.002;730280.2485;1024758.013;1456838.018;1202685.422;2914350;1433220;5669230;304667.748;188733.2373;672611.332
284;605;X235.153.306.1..ID..605.;43836572.44;7306095.407;6170833.698;25081.96436;8360.654785;12339.52832;83161374.39;13860229.06;6438080;136858204.4;13685820.44;6622860;25081.96436;8360.654785;12339.52832;40917621.29;6819603.549;4987045;25081.96436;8360.654785;12339.52832;177597176.4;11839811.76;6226897.396;94614451.35;9461445.135;5670178.698;178649.3438;178649.3438;178649.3438;18106350;6035450;6484330;115654254;19275708.99;12586295;178649.3438;178649.3438;178649.3438;12742.43604;12339.52832;178649.3438;0;4823790;3634779.402;4189184.553;12338475.04;3961370;6226897.396;6761390;6484330;4860630;6114770;10081600;5113460;52944300;29713400;20348800
285;175;X235.170.619.1..ID..175.;165581809.6;27596968.27;9696600;21426800;7142266.667;6795460;102892400;17148733.33;10874100;319803567.3;31980356.73;10403100;21426800;7142266.667;6795460;267984090.5;44664015.08;25601350;21426800;7142266.667;6795460;549048157.8;36603210.52;10684800;484895257.8;48489525.78;11574000;38739500;38739500;38739500;118231409.1;39410469.7;10315600;265234939.1;44205823.18;18672050;38739500;38739500;38739500;6054290;8577050;38739500;6795460;11257600;7723700;99228521.38;10490600;7497570;10684800;8621200;10315600;99294609.1;8902600;120432779.6;7573460;24880900;109681017.7;12463200
286;6803;X235.204.612.1..ID..6803.;186029025.7;31004837.62;23515305.88;34199176.56;11399725.52;12815997.73;167014919.9;27835819.98;17829415.05;266968410;26696841;14527320.9;34199176.56;11399725.52;12815997.73;135095230.7;22515871.79;23575960.1;34199176.56;11399725.52;12815997.73;381939392.2;25462626.15;20002940.1;235048720.9;23504872.09;23515305.88;20124248.54;20124248.54;20124248.54;96421881.66;32140627.22;41812792.13;99488484.84;16581414.14;10077119.82;20124248.54;20124248.54;20124248.54;12815997.73;13005314.72;20124248.54;8377864.112;9882614.377;10271625.26;30626110.08;15534581.56;13520060.24;27027671.66;49350439.53;41812792.13;5258650;64442486.11;45501286.05;20002940.1;7680549.758;8971975.013;32055610.35
287;749;X235.688.211.2..ID..749.;29417468.76;4902911.461;4480400.155;0;0;0;38357717.38;6392952.896;1687650;66569705.18;6656970.518;1050322.156;0;0;0;30539722.36;5089953.726;4677345;0;0;0;95449027.53;6363268.502;1714900;58751710.16;5875171.016;3951069.123;1660400;1660400;1660400;55684700;18561566.67;19766700;10346858.77;1724476.462;296796.2793;1660400;1660400;1660400;0;0;1660400;0;385744.3125;207848.2461;141376.9697;10757500;9653770;8919430;23812100;19766700;12105900;27073.06445;41370.31055;18325.38867;1714900;202699.2422;7694290
288;7165;X236.148.38.1..ID..7165.;10620996.93;1770166.154;1370592.518;149952.7695;49984.25651;60272.53516;8988990.403;1498165.067;922989.1519;12869090.95;1286909.095;1033507.127;149952.7695;49984.25651;60272.53516;5961934.159;993655.6932;625760.0117;149952.7695;49984.25651;60272.53516;18617732.97;1241182.198;945040.9756;9842034.702;984203.4702;845905.2905;213292.1396;213292.1396;213292.1396;732844.2837;244281.4279;226766.5479;7263891.757;1210648.626;1050317.478;213292.1396;213292.1396;213292.1396;60272.53516;0;213292.1396;89680.23438;202552.3516;206071.3975;504750.418;1619211.756;945040.9756;2403581.309;226766.5479;224422.4922;281655.2437;3784420;1121973.279;746769.6055;2942747.608;1595884.538;1811885.443
289;765;X236.165.179.1..ID..765.;45047657;7507942.834;5327900;8093033.022;2697677.674;2299131.931;66453604.66;11075600.78;11396546.88;105306014.7;10530601.47;10602050.72;8093033.022;2697677.674;2299131.931;23734847.6;3955807.934;2761070;8093033.022;2697677.674;2299131.931;126453482.3;8430232.155;6399080;62587257.66;6258725.766;4140695;2587380;2587380;2587380;11714950;3904983.333;4024670;69690875.32;11615145.89;10762577.91;2587380;2587380;2587380;451668.887;5342232.204;2587380;2299131.931;18973142.53;11340298.22;2934760;6399080;4256720;3917860;5115560;4024670;2574720;16984428.38;11954298.62;1535270;16394013.75;9863803.211;10184857.6
290;2414;X236.172.619.1..ID..2414.;37754327.81;6292387.968;6323724.409;5081962.156;1693987.385;1930654.167;60848010.6;10141335.1;9558317.25;80780055.46;8078005.546;6944009.375;5081962.156;1693987.385;1930654.167;25663170.44;4277195.074;4541005.284;5081962.156;1693987.385;1930654.167;101372495.9;6758166.393;5925171.259;45595215.3;4559521.53;4541005.284;5070730;5070730;5070730;17019392.32;5673130.772;5925171.259;46598775.78;7766462.63;5645302.054;5070730;5070730;5070730;1930654.167;2655529.726;5070730;495778.2622;13540913.37;7635273.173;1467560;11632840.73;5709715.767;6937733.051;5925171.259;6404224.977;4689996.08;7483793.772;1598230;4392014.488;17194561.48;3655330.934;3105136.825
291;7154;X236.210.567.1..ID..7154.;6115721.022;1019286.837;907566.4004;894110.698;298036.8993;261559.7664;4753431.543;792238.5905;308610.3465;9048216.091;904821.6091;274885.9728;894110.698;298036.8993;261559.7664;7064774.425;1177462.404;1236881.24;894110.698;298036.8993;261559.7664;15825237.82;1055015.855;1156221.727;11359558.97;1135955.897;1236881.24;287752.6943;287752.6943;287752.6943;5857205.653;1952401.884;1840691.766;3852311.146;642051.8577;161389.7416;287752.6943;287752.6943;287752.6943;375471.5031;261559.7664;287752.6943;257079.4286;220303.947;102475.5361;1317540.754;329467.9987;170884.3416;1156221.727;2504906.903;1840691.766;1511606.984;1411000;2389235.881;658911.0742;0;79249.71777;2132741.191
292;4445;X236.222.405.1..ID..4445.;28865040.96;4810840.159;4499650.055;3903405.913;1301135.304;1539666.802;40836801;6806133.5;5719361.26;68217423.81;6821742.381;6157012.851;3903405.913;1301135.304;1539666.802;33784587.75;5630764.624;3998735.957;3903405.913;1301135.304;1539666.802;98406750.24;6560450.016;5472392.697;61165210.55;6116521.055;4937301.646;3595261.32;3595261.32;3595261.32;34690749.11;11563583.04;12461281.66;34850960.17;5808493.362;4450275.33;3595261.32;3595261.32;3595261.32;497843.311;1865895.8;3595261.32;1539666.802;8122329.055;5472392.697;3428157.962;6841633.004;4265567.326;4402210.594;14489288.11;12461281.66;7740179.344;4597089.516;6881232.449;1877308.067;3191200;1895410;12741470.46
293;450;X236.222.414.1..ID..450.;21075780;3512630;3872140;456457.4824;152152.4941;74055.22461;44085139.13;7347523.188;5701515;75527150;7552715;5701515;456457.4824;152152.4941;74055.22461;12263849.13;2043974.854;1262504.563;456457.4824;152152.4941;74055.22461;87194460;5812964;4678480;43705860;4370586;3110465;596539.125;596539.125;596539.125;18260280;6086760;6876480;47858400;7976400;5498605;596539.125;596539.125;596539.125;74055.22461;365349.293;596539.125;17052.96484;4413500;2736690;0;5017760;3065800;1928470;8228670;6876480;3155130;6385270;4678480;0;19443400;14681100;6583710
294;892;X237.135.52.1..ID..892.;185493187.3;30915531.22;28730790.91;15610.48096;5203.493652;0;110731679.9;18455279.98;18093192.16;185312883.7;18531288.37;15726139.93;15610.48096;5203.493652;0;109134870.5;18189145.08;8638100;15610.48096;5203.493652;0;289942198.6;19329479.91;14226498.04;183716074.3;18371607.43;9644420;4505555.563;4505555.563;4505555.563;47707540;15902513.33;10671100;56741471.32;9456911.887;8065364.021;4505555.563;4505555.563;4505555.563;15610.48096;0;4505555.563;0;18960602.51;14226498.04;18944480.77;17225781.81;51139051.34;67088214.16;28418700;8617740;10671100;40235800;3199240;6605100;1385240;1904230;1320420
295;221;X237.136.39.1..ID..221.;205322430.5;34220405.08;19117850;15610.48096;5203.493652;0;147745690;24624281.67;12204335;213640310;21364031;13485650;15610.48096;5203.493652;0;144855100.5;24142516.74;15616000;15610.48096;5203.493652;0;356779710.5;23785314.03;14425800;210749720.5;21074972.05;14916600;1715700;1715700;1715700;104617400;34872466.67;28055200;46839880;7806646.667;7525310;1715700;1715700;1715700;15610.48096;0;1715700;0;9982870;8623470;10284000;14425800;17287700;77570230.47;53835700;22726500;28055200;62545200;12545500;20948000;5240420;6427150;6281970
296;2222;X237.149.300.1..ID..2222.;151723673.3;25287278.89;17002991.43;21611405.67;7203801.89;3542868.304;108332272.7;18055378.79;16632074.06;173889949.3;17388994.93;16886308.3;21611405.67;7203801.89;3542868.304;248684003.2;41447333.86;26299663.95;21611405.67;7203801.89;3542868.304;404316767;26954451.13;18992872.54;314241679.7;31424167.97;21830925.37;18257185.48;18257185.48;18257185.48;58668813.39;19556271.13;18992872.54;193924280.2;32320713.37;22467323.52;18257185.48;18257185.48;18257185.48;3038185.704;3542868.304;18257185.48;15030351.66;29951570.29;17004297.34;99824383.65;5559680;2603070;3659320;15006962.65;18992872.54;24668978.2;37111514.33;28446302.87;74343786.15;2445360;16768319.26;27930349.71
297;7174;X237.149.472.1..ID..7174.;957998615.1;159666435.8;114617346.9;40799143.79;13599714.6;16391453.03;485254743.8;80875790.63;82740099.53;778912339.8;77891233.98;76019156.17;40799143.79;13599714.6;16391453.03;1256180973;209363495.4;200786400.8;40799143.79;13599714.6;16391453.03;1981987421;132132494.7;93411371.81;1549838569;154983856.9;122581114.3;53105891.35;53105891.35;53105891.35;306923224.2;102307741.4;74571940.93;717065581.8;119510930.3;105071594.7;53105891.35;53105891.35;53105891.35;4473731.161;19933959.59;53105891.35;16391453.03;119234931.3;63043076.73;151750856.8;135823322.1;77466371.42;414520517.6;74571940.93;55945114.06;176406169.2;11610400;93411371.81;225166632.3;90908258.14;56897553.36;235230905.4
298;500;X237.149.369.1..ID..500.;1115423251;185903875.1;143399888.1;80361609.88;26787203.29;25049013.05;431099276.7;71849879.45;23748850;491434241;49143424.1;14175400;80361609.88;26787203.29;25049013.05;1137974190;189662364.9;128690546;80361609.88;26787203.29;25049013.05;1522632331;101508822;28863200;1198309154;119830915.4;96280900;106776099.9;106776099.9;106776099.9;108856270;36285423.33;4710300;298352810;49725468.33;17016000;106776099.9;106776099.9;106776099.9;19680795.02;25049013.05;106776099.9;35631801.81;15397500;6617110;90963800;28863200;136194784.2;530089297.6;4710300;2547970;101598000;256717676.8;12953300;150604992;18634500;8797900;157942000
299;760;X237.149.399.1..ID..760.;1257322202;209553700.4;179083629.7;76246848.7;25415616.23;25470976.54;692541595.8;115423599.3;95445526.93;1055322416;105532241.6;111285964.7;76246848.7;25415616.23;25470976.54;585458603.8;97576433.97;21569300;76246848.7;25415616.23;25470976.54;1627325120;108488341.3;28494100;948239424.3;94823942.43;27278250;13455900;13455900;13455900;41500900;13833633.33;12796200;328502017.8;54750336.3;22699750;13455900;13455900;13455900;12950318.01;25470976.54;13455900;37825554.15;171553953.9;90479703.96;13143600;224056228.3;132092225.5;487226403.8;12796200;11628500;17076200;251342213.6;134111031;28494100;19337100;7925260;26062400
300;8021;X237.149.383.1..ID..8021.;891412789.3;148568798.2;108601985.7;38182159.8;12727386.6;14082939.33;660237225.2;110039537.5;105438130.4;941877296.1;94187729.61;84947287.53;38182159.8;12727386.6;14082939.33;979402357.2;163233726.2;146189120.6;38182159.8;12727386.6;14082939.33;1865578613;124371907.5;93465471.74;1261042428;126104242.8;84947287.53;55701040.63;55701040.63;55701040.63;302766067.2;100922022.4;75491238.51;671399756;111899959.3;105438130.4;55701040.63;55701040.63;55701040.63;4615407.749;19483812.72;55701040.63;14082939.33;117410789;59832879.18;120249496.1;126782162.6;79472766.38;402855652;75491238.51;55146083.64;172128745.1;191386522.7;90421808.69;493877;93465471.74;52467573.64;227973546.4
301;1619;X237.149.388.1..ID..1619.;1201417323;200236220.5;171050353.7;67682207.55;22560735.85;24016870.94;830373717.8;138395619.6;135268851.4;1239321441;123932144.1;114161931.5;67682207.55;22560735.85;24016870.94;621588003.9;103598000.6;12451035;67682207.55;22560735.85;24016870.94;1761898964;117459930.9;87318613.12;1030535727;103053572.7;84024787.32;99010481.28;99010481.28;99010481.28;202556997.6;67518999.2;87318613.12;357924643;59654107.16;48532059.05;99010481.28;99010481.28;99010481.28;11251212.13;24016870.94;99010481.28;32414124.48;165128388.3;86058456.54;7367300;212425239.1;122914548.6;481823952.6;105409314.5;87318613.12;9829070;246093914.6;129675468.4;8484200;2306380;81991118.1;15073000
302;2154;X237.149.498.1..ID..2154.;378649331.8;63108221.96;46062508.96;36706146.97;12235382.32;10273719.62;458053154.8;76342192.46;77919416.89;739275579.5;73927557.95;68268482.06;36706146.97;12235382.32;10273719.62;572721383.2;95453563.86;67019953.55;36706146.97;12235382.32;10273719.62;1235394138;82359609.22;57437082.72;853943807.9;85394380.79;57369018.72;76602824.39;76602824.39;76602824.39;301471376.6;100490458.9;79236009.4;555273429.9;92545571.65;57369018.72;76602824.39;76602824.39;76602824.39;7010302.268;19422125.08;76602824.39;10273719.62;114360052.2;57300954.72;57437082.72;3089950;98352965.05;3732810;79236009.4;56854255.88;165381111.3;183289188.8;88392207.93;1792210;1475130;56924865.55;267775344.7
303;6809;X237.149.431.1..ID..6809.;1156533256;192755542.7;176331498.4;40923913.16;13641304.39;15155464.98;754659903.1;125776650.5;117208659.1;1058890607;105889060.7;95528821.56;40923913.16;13641304.39;15155464.98;1046436794;174406132.4;163241285.1;40923913.16;13641304.39;15155464.98;2031172137;135411475.8;111287357.2;1350667498;135066749.8;95528821.56;74155264.51;74155264.51;74155264.51;148929591.1;49643197.03;62668699.75;725709289.7;120951548.3;117208659.1;74155264.51;74155264.51;74155264.51;6012173.423;19756274.76;74155264.51;15155464.98;123129960.9;65545919.81;130741951.1;156922377.7;92810030.71;407048474.8;83400801.35;62668699.75;2860090;205764141.5;98247612.41;195740619.1;111287357.2;59113705.92;235890394.7
304;1840;X237.149.574.1..ID..1840.;870485024.9;145080837.5;143500654.4;84912969.97;28304323.32;25815619.64;582341181.7;97056863.62;67745248.03;1160745846;116074584.6;115515723.2;84912969.97;28304323.32;25815619.64;1143039079;190506513.2;241473969.8;84912969.97;28304323.32;25815619.64;2294515945;152967729.7;143457553.1;1721443743;172144374.3;143500654.4;9268980;9268980;9268980;478368104.1;159456034.7;126221516.1;945662816.2;157610469.4;138713686.3;9268980;9268980;9268980;21233388.95;25815619.64;9268980;37863961.38;4004700;99382218.81;235611281.9;2345150;143543755.7;3253040;126221516.1;104809930.3;247336657.7;262455681.8;143457553.1;315429844.2;178045153.8;96480186.43;332139275.3
305;636;X237.149.422.1..ID..636.;1305794558;217632426.3;234390510.4;71984079.49;23994693.16;23536113.67;649610448.6;108268408.1;86067143.94;661275848.6;66127584.86;3976200;71984079.49;23994693.16;23536113.67;1057849506;176308251.1;110413069.5;71984079.49;23994693.16;23536113.67;1714261675;114284111.7;4533770;1069514906;106951490.6;3955450;4863680;4863680;4863680;223914859.1;74638286.35;4120940;184552257.9;30758709.65;3642640;4863680;4863680;4863680;18078858.42;23536113.67;4863680;30369107.4;166163377.9;2705100;2751510;217932153.8;3485490;522698591;3831460;4120940;215962459.1;250848867;3789960;307039496.3;5970910;2427590;4533770
306;2709;X237.149.450.1..ID..2709.;904781726;150796954.3;60100650.9;57247617.51;19082539.17;19860449.96;489931459.7;81655243.28;96678766.8;748171590.6;74817159.06;79071483.68;57247617.51;19082539.17;19860449.96;1537559580;256259930;243784762.6;57247617.51;19082539.17;19860449.96;2193534948;146235663.2;114680381.8;1795799711;179579971.1;140568237.9;92196222.77;92196222.77;92196222.77;381547227.2;127182409.1;101161310.8;907205994.5;151200999.1;143265593;92196222.77;92196222.77;92196222.77;16329064.11;21058103.44;92196222.77;19860449.96;150176065.5;79553998.03;166456093.9;4521820;2523490;491762536;101161310.8;78588969.32;201796947;5520920;114680381.8;285772578.1;136355120.5;75089514.5;299575201.9
